"batch"	"id"	"latitude"	"longitude"	"observed_on"	"body_color"	"crest_height"	"tentacle_number"	"thumb_ratio"	"clear"	"gap"	"pink_purple"	"image_type"	"juvenile"
"river1"	19643059	18.16155667	-94.54015	"2019-01-13"	""	"L"	"1"	"S"	""	""	"Y"	"L"	"N"
"river1"	104584519	-8.523091667	-35.00685555	"2022-01-05"	""	"L"	"2"	"S"	""	""	"Y"	"D"	"N"
"river1"	141617013	17.74595163	-88.02341507	"2006-08-06"	"R"	"L"	"2"	"S"	"Y"	""	"Y"	"D"	"N"
"river1"	122783773	32.63645004	-16.92932149	"2022-06-18"	""	"L"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	45976784	26.12910517	-80.10289095	"2005-04-30"	""	"L"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	9666917	4.933312452	-52.28317062	"2018-01-30"	"R"	"L"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	36943111	10.30518818	-60.99672699	"2019-12-21"	"R"	"L"	"M"	"S"	""	""	"Y"	"M"	"N"
"river1"	37485849	50.36141337	-4.356876846	"2020-01-11"	""	"L"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	60766378	12.58770787	-81.69573437	"2015-05-30"	""	"L"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	120394339	54.80480957	-8.50151825	"2022-06-05"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"river1"	34197247	51.55897833	-8.97237833	"2019-10-11"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"river1"	36941650	47.67276764	-3.260763407	"2019-12-25"	""	"L"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	37375876	21.28891167	-89.65789667	"2020-01-05"	"R"	"L"	""	"S"	""	""	"Y"	"D"	"N"
"river1"	37713864	50.33449173	-4.19462347	"2020-01-18"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"river1"	87437046	41.330345	-71.737945	"2021-07-17"	"R"	"L"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	143513031	27.2534925	-80.1998852	"2022-12-02"	"R"	"L"	"3"	"S"	""	""	"Y"	"L"	"N"
"river1"	14734605	26.36288677	-80.07017344	"2007-01-18"	""	"L"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	37070958	28.33237167	-80.60794667	"2019-12-29"	""	"L"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	4191548	51.55995199	-8.976128511	"2016-09-24"	""	"M"	"2"	"S"	""	"Y"	"Y"	"D"	"N"
"river1"	15924454	50.330475	-4.756538333	"2017-10-19"	""	"M"	"2"	"S"	""	""	"Y"	"D"	"N"
"river1"	19332667	51.51320882	-9.643688267	"2018-12-31"	""	"M"	"2"	"S"	""	""	"Y"	"D"	"N"
"river1"	63984482	50.72993088	-2.871797561	"2020-11-01"	""	"M"	"2"	"S"	""	""	"Y"	"L"	"N"
"river1"	63727538	48.5395617	-5.116581025	"2020-10-28"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	11126754	38.52460446	-28.62579479	"2018-04-18"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	173833953	-8.143120363	-34.90714788	"2023-07-19"	"R"	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	3719798	27.4241558	-97.2991836	"2016-07-16"	"R"	"M"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	9734485	9.344740722	-82.17874843	"2017-02-09"	"R"	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	10443279	23.1737	-82.1011	"2018-02-22"	"R"	"M"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	19498825	18.17509167	-94.56939167	"2019-01-06"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	19784190	9.275863333	-80.0505445	"2019-01-19"	""	"M"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	19814374	17.42523655	-87.81131749	"2016-04-11"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	34153200	51.83983123	-10.20049321	"2019-10-10"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	36159939	23.17118626	-81.26505684	"2016-01-24"	"R"	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	37233465	10.4932591	-61.0434894	"2020-01-02"	"R"	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	63125614	11.27398499	-73.85725312	"2019-08-08"	""	"M"	"M"	"S"	""	""	"Y"	"D"	"N"
"river1"	11066413	12.45785495	-71.67069688	"2018-03-26"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	36940335	12.51367384	-81.71476869	"2019-12-25"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	36969987	47.48977202	-2.803033479	"2019-12-26"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"river1"	165381027	35.72977	-75.497955	"2023-06-03"	"R"	"M"	""	"S"	""	""	"Y"	"V"	"N"
"river1"	5865080	27.78198333	-97.09329444	"2017-04-15"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	78004420	26.08858246	-97.16006039	"2021-05-02"	"R"	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	159297754	34.70879869	-76.6678238	"2023-05-02"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	112924097	27.4626916	-97.28024287	"2022-04-25"	""	"M"	"2"	"S"	""	""	"Y"	"L"	"N"
"river1"	645856	28.14969167	-96.74011	"2014-04-23"	"R"	"H"	""	""	""	""	"Y"	"L"	"N"
"river1"	8051164	28.71504234	-14.01285124	"2017-02-25"	""	"L"	""	""	""	""	"Y"	"L"	"N"
"river1"	22036614	10.28565884	-60.99851227	"2019-03-28"	""	"N"	"M"	""	""	""	"Y"	"D"	"N"
"river1"	19545146	10.56273855	-83.5111453	"2019-01-02"	""	""	"1"	""	""	""	"Y"	"D"	"N"
"river1"	18791401	10.2803437	-61.0296696	"2018-12-02"	"R"	""	"M"	""	""	""	"Y"	"D"	"N"
"river1"	152839251	5.135491022	-52.64102273	"2023-03-30"	""	""	""	""	""	""	"Y"	"P"	"N"
"river1"	21526239	50.62157232	-2.276457084	"2017-10-14"	""	""	""	""	""	"Y"	"Y"	"V"	"N"
"river1"	10195773	27.66778884	-97.17258751	"2014-07-15"	"R"	""	"M"	""	""	""	"Y"	"L"	"N"
"river1"	109693255	28.3200067	-80.6075513	"2022-03-23"	""	"L"	"M"	"S"	"Y"	""	""	"D"	"N"
"river1"	156522265	-41.14180833	148.2702167	"2021-02-09"	""	"L"	"1"	"L"	""	""	""	"D"	"N"
"river1"	30895627	-28.35266983	32.43431517	"2018-02-28"	"Y"	"L"	"1"	"L"	"Y"	""	""	"D"	"N"
"river1"	15479635	18.95789959	72.79598448	"2018-08-14"	"Y"	"L"	"2"	"L"	"Y"	"Y"	""	"D"	"N"
"river1"	129662692	-31.99309186	115.7508521	"2022-08-06"	""	"L"	"M"	"L"	""	"Y"	""	"D"	"N"
"river1"	149287869	-43.52529494	146.5480066	"2023-01-03"	""	"L"	"M"	"L"	""	""	""	"D"	"N"
"river1"	981099	-43.5294935	172.7416098	"2013-12-29"	""	"L"	"M"	"L"	""	"Y"	""	"D"	"N"
"river1"	35140481	-34.40838333	20.84211667	"2019-10-31"	""	"L"	"M"	"L"	""	""	""	"L"	"N"
"river1"	130601392	-8.590333333	114.0181361	"2022-08-13"	"Y"	"L"	""	"L"	""	""	""	"D"	"N"
"river1"	3009904	-34.761592	173.130027	"2016-04-20"	""	"L"	""	"L"	"Y"	""	""	"D"	"Y"
"river1"	60006560	-39.60748771	174.2420529	"2020-09-19"	""	"L"	""	"L"	""	""	""	"D"	"N"
"river1"	162732826	-34.12473344	18.45237594	"2023-05-19"	""	"M"	"2"	"L"	"Y"	""	""	"L"	"N"
"river1"	123081376	NA	NA	"2022-06-23"	"R"	"M"	"M"	"L"	""	""	""	"D"	"N"
"river1"	63856161	8.716379678	-83.64845529	"2019-10-10"	""	"M"	""	"L"	"Y"	""	""	"P"	"Y"
"river1"	15066690	-6.266403037	39.53416218	"2018-07-04"	"Y"	"L"	"1"	"M"	"Y"	"Y"	""	"M"	"N"
"river1"	4198037	-5.287753333	39.06799717	"2016-09-10"	""	"L"	"1"	"M"	"Y"	"Y"	""	"D"	"N"
"river1"	15085344	18.95257759	72.81571198	"2018-08-02"	""	"L"	"1"	"M"	"Y"	""	""	"D"	"N"
"river1"	157460952	-35.02219167	117.2618417	"2023-04-29"	""	"L"	"2"	"M"	""	""	""	"D"	"N"
"river1"	17840313	-36.83499908	174.4269409	"2018-10-26"	""	"L"	"2"	"M"	""	"Y"	""	"L"	"N"
"river1"	146520513	-42.80985	147.869505	"2022-01-12"	""	"L"	"M"	"M"	""	""	""	"D"	"N"
"river1"	22231542	-25.97664036	32.90367488	"2018-01-25"	""	"L"	""	"M"	""	""	""	"D"	"N"
"river1"	49281037	33.90272833	-78.360895	"2020-06-11"	""	"L"	"M"	"M"	""	""	""	"L"	"N"
"river1"	19343980	25.71561294	-80.14974418	"2018-12-31"	""	"L"	"M"	"M"	""	""	""	"D"	"N"
"river1"	32215445	-3.975811667	39.75075333	"2019-08-21"	"Y"	"M"	"1"	"M"	"Y"	""	""	"L"	"Y"
"river1"	4299489	-19.847234	-174.4041343	"2016-09-16"	""	"M"	"2"	"M"	""	""	""	"L"	"N"
"river1"	60149530	-29.55023223	153.3466513	"2020-09-19"	""	"M"	"M"	"M"	""	""	""	"D"	"N"
"river1"	120967540	38.37946667	-73.03266944	"2022-06-04"	""	"H"	"M"	"S"	""	""	""	"L"	"N"
"river1"	127820506	38.64677339	-28.45437191	"2022-07-25"	""	"H"	"M"	"S"	""	""	""	"P"	"N"
"river1"	174422225	-23.93871689	35.45291263	"2023-06-23"	"Y"	"L"	"1"	"S"	""	""	""	"D"	"N"
"river1"	14309767	-28.59329214	153.4648726	"2018-07-12"	""	"L"	"1"	"S"	""	"Y"	""	"D"	"N"
"river1"	112640945	13.38046273	144.7752668	"2022-04-10"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"Y"
"river1"	149013262	13.3722893	144.7723563	"2023-02-18"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"Y"
"river1"	6436837	-27.513134	32.661265	"2010-03-15"	""	"L"	"1"	"S"	"Y"	""	""	"L"	"Y"
"river1"	9473664	7.102890968	171.37883	"2018-01-15"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"Y"
"river1"	15041383	18.95447086	72.81272851	"2018-08-01"	""	"L"	"1"	"S"	"Y"	""	""	"M"	"Y"
"river1"	62556851	26.39029384	128.0003899	"2015-07-18"	"Y"	"L"	"1"	"S"	"Y"	"Y"	""	"L"	"N"
"river1"	64400021	-0.743	-80.50805	"2020-11-07"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"Y"
"river1"	89747751	19.11031849	72.82282549	"2021-07-30"	"Y"	"L"	"2"	"S"	"Y"	"Y"	""	"D"	"N"
"river1"	11209406	-34.137	18.4344	"2016-10-28"	"Y"	"L"	"2"	"S"	"Y"	""	""	"D"	"N"
"river1"	13148670	10.54715216	-83.50074245	"2012-03-03"	""	"L"	"3"	"S"	"Y"	""	""	"D"	"N"
"river1"	155619459	21.60008495	-88.1577086	"2023-04-19"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"river1"	539107	-38.816706	174.585199	"2014-01-04"	"Y"	"L"	"M"	"S"	"Y"	""	""	"D"	"N"
"river1"	26170431	14.97551442	74.04292502	"2019-03-22"	"Y"	"L"	"M"	"S"	""	"Y"	""	"D"	"N"
"river1"	41467880	-34.91844532	-54.97573949	"2020-04-05"	""	"L"	""	"S"	""	""	""	"D"	"N"
"river1"	67267184	-43.73077225	-176.2506252	"2020-12-20"	""	"L"	""	"S"	""	""	""	"D"	"N"
"river1"	135334914	27.10233909	-97.074503	"2022-09-16"	"Y"	"L"	""	"S"	"Y"	"Y"	""	"D"	"N"
"river1"	144781698	-43.415173	148.03069	"2022-12-21"	""	"L"	""	"S"	""	""	""	"L"	"N"
"river1"	143629585	-35.82929269	150.1944406	"2022-12-04"	""	"L"	""	"S"	""	""	""	"D"	"N"
"river1"	41157655	-31.47691667	152.93277	"2020-03-27"	""	"L"	""	"S"	"Y"	"Y"	""	"M"	"N"
"river1"	17828601	10.85547206	-85.91077383	"2018-10-14"	""	"L"	""	"S"	""	""	""	"D"	"N"
"river1"	34269285	48.45250702	-5.092993736	"2019-10-09"	""	"L"	""	"S"	""	""	""	"L"	"N"
"river1"	35979139	-34.296525	18.466885	"2019-11-23"	""	"L"	""	"S"	""	"Y"	""	"D"	"N"
"river1"	35986281	38.52348609	-28.62550462	"2017-05-11"	""	"L"	""	"S"	""	""	""	"P"	"N"
"river1"	36995752	46.99397513	-2.302661017	"2019-12-25"	""	"L"	""	"S"	""	""	""	"D"	"N"
"river1"	64663055	0.3330555556	-80.03861111	"2020-11-02"	""	"L"	""	"S"	""	"Y"	""	"D"	"N"
"river1"	5995652	29.63710324	-81.19940689	"2017-04-15"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"river1"	151397966	30.2433122	-87.7133936	"2023-03-17"	""	"L"	"1"	"S"	""	"Y"	""	"D"	"N"
"river1"	37454593	26.92523823	-80.06729345	"2020-01-10"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"river1"	20949252	22.22350955	-159.4650881	"2019-03-04"	""	"M"	"1"	"S"	"Y"	""	""	"D"	"N"
"river1"	133995607	-26.98376022	-108.4884711	"2022-06-27"	""	"M"	"1"	"S"	"Y"	"Y"	""	"L"	"N"
"river1"	14971783	-0.4534049311	130.6955489	"2018-07-29"	"Y"	"M"	"1"	"S"	"Y"	"Y"	""	"P"	"Y"
"river1"	62799763	-6.270611227	39.53697628	"2020-09-10"	"Y"	"M"	"1"	"S"	"Y"	""	""	"L"	"N"
"river1"	130314676	27.96060512	-110.9889502	"2022-05-31"	"Y"	"M"	"2"	"S"	""	"Y"	""	"D"	"N"
"river1"	37147036	31.24502145	-113.261168	"2014-06-22"	"Y"	"M"	"2"	"S"	"Y"	"Y"	""	"L"	"N"
"river1"	37678157	50.71948333	-2.94089167	"2020-01-17"	""	"M"	"2"	"S"	""	""	""	"L"	"N"
"river1"	21227817	22.88307495	-83.52423502	"2019-02-10"	"R"	"M"	"M"	"S"	""	""	""	"L"	"N"
"river1"	22541856	22.88535522	-83.5222442	"2019-03-27"	"R"	"M"	"M"	"S"	""	""	""	"L"	"N"
"river1"	35921155	23.17543602	-82.17863464	"2019-11-12"	""	"M"	"M"	"S"	"Y"	""	""	"L"	"N"
"river1"	80687603	23.32373333	-106.4801033	"2021-05-28"	""	"M"	""	"S"	"Y"	""	""	"L"	"N"
"river1"	176350407	-31.97964287	115.7536774	"2023-08-02"	""	"M"	""	"S"	""	""	""	"M"	"N"
"river1"	105421026	13.62292	144.8980117	"2022-01-23"	""	"M"	""	"S"	""	""	""	"L"	"N"
"river1"	178133551	-26.39608833	153.1155695	"2023-08-08"	""	"M"	""	"S"	""	""	""	"L"	"N"
"river1"	22725578	-22.2655055	166.4722506	"2019-04-11"	""	"M"	""	"S"	"Y"	""	""	"P"	"Y"
"river1"	108964177	25.82006057	-80.12040171	"2022-03-19"	""	"M"	"1"	"S"	""	""	""	"L"	"N"
"river1"	75452634	-33.69709671	151.319321	"2021-04-27"	""	"N"	"1"	""	""	""	""	"L"	"N"
"river1"	16250401	-39.58692892	174.1958253	"2018-09-06"	""	"N"	"1"	""	""	""	""	"D"	"N"
"river1"	26819871	23.03175283	-109.7125783	"2019-05-18"	""	"N"	"1"	""	"Y"	""	""	"D"	"Y"
"river1"	9986226	-41.21978	174.7131167	"2018-02-25"	""	"N"	"M"	""	""	""	""	"D"	"N"
"river1"	78430541	-38.11766056	140.7079057	"2021-05-12"	""	"N"	""	""	""	""	""	"D"	"N"
"river1"	18671864	-25.90567833	32.63386333	"2018-11-25"	"Y"	"N"	""	""	""	"Y"	""	"D"	"N"
"river1"	107720902	8.445186637	-83.47546463	"2022-02-25"	""	""	"1"	""	""	""	""	"L"	"N"
"river1"	137394733	-25.2833288	152.865009	"2022-09-28"	""	""	"1"	""	"Y"	"Y"	""	"D"	"N"
"river1"	110913994	13.36138791	144.7722906	"2022-04-09"	"Y"	""	"1"	""	"Y"	""	""	"L"	"N"
"river1"	13034150	-24.1034356	35.50074482	"2018-01-21"	""	""	"1"	""	"Y"	"Y"	""	"L"	"Y"
"river1"	30320708	-6.319248333	39.27266167	"2015-08-15"	"Y"	""	"1"	""	"Y"	"Y"	""	"L"	"Y"
"river1"	37584216	-0.7621984323	-90.33675134	"2020-01-13"	""	""	"1"	""	"Y"	"Y"	""	"D"	"N"
"river1"	81783223	38.62594001	-27.4129879	"2021-06-05"	""	""	"M"	""	""	""	""	"P"	""
"river1"	5475213	18.15936833	-94.53260833	"2017-03-23"	""	""	"M"	""	""	""	""	"D"	"N"
"river1"	36280818	-36.88948949	-73.15267883	"2019-11-28"	""	""	"M"	""	""	""	""	"D"	"N"
"river1"	149194960	-22.33650206	166.4082184	"2023-02-15"	""	""	""	""	""	""	""	"D"	"Y"
"river1"	121317568	33.09304722	-16.34730056	"2022-06-05"	""	""	""	""	""	""	""	"L"	"N"
"river1"	171886247	-34.27780446	115.0536859	"2023-07-06"	""	""	""	""	""	""	""	"P"	"N"
"river1"	15453240	19.01485274	72.82222125	"2018-07-26"	"Y"	""	""	""	""	""	""	"P"	"N"
"river1"	18523328	-16.00423061	-5.714678653	"2018-11-18"	""	""	""	""	""	""	""	"P"	"N"
"river1"	90546745	40.144497	-69.051561	"2021-08-07"	""	"H"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	13226326	-35.0218475	138.5152697	"2013-08-23"	""	"H"	""	"L"	""	""	"Y"	"L"	"N"
"river1"	808271	13.212329	-59.518633	"2014-05-19"	""	"L"	""	"L"	""	""	"Y"	"L"	"N"
"river1"	22268805	10.545202	-83.503256	"2019-03-17"	""	"L"	""	"L"	""	""	"Y"	"L"	"N"
"river1"	9218553	27.5441975	-93.36765289	"2017-12-18"	""	"H"	""	"M"	""	""	"Y"	"L"	"N"
"river1"	31706945	9.56175	-78.8646	"2019-08-27"	""	"M"	""	"M"	""	""	"Y"	"D"	"N"
"river1"	37759459	17.73388604	-88.0282008	"2004-03-29"	""	"M"	""	"M"	""	""	"Y"	"L"	"N"
"river1"	164778513	34.92056944	-40.97419722	"2023-05-24"	""	"H"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	142365936	38.64139693	-74.29255609	"2021-10-15"	""	"H"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	164778967	34.91266111	-40.93632778	"2023-05-24"	""	"H"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	183220951	43.62903833	-7.226249535	"2023-09-11"	""	"H"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	104812485	28.1102555	-80.57134167	"2022-01-12"	""	"H"	""	"S"	""	""	"Y"	"P"	"N"
"river1"	10020340	27.56203487	-97.23041743	"2018-02-27"	""	"H"	""	"S"	"Y"	""	"Y"	"L"	"N"
"river1"	104823017	17.9110196	-62.80097061	"2012-05-02"	""	"L"	""	"S"	""	""	"Y"	"P"	"N"
"river1"	2641642	23.179858	-81.188529	"2007-01-20"	""	"L"	""	"S"	""	""	"Y"	"M"	"N"
"river1"	63959571	51.84469667	-10.22957	"2020-11-01"	""	"M"	"M"	"S"	""	""	"Y"	"P"	"N"
"river1"	74481828	27.19635754	-97.263546	"2021-04-17"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	111974885	28.06925869	-16.8100533	"2022-04-12"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	22434463	26.392305	-80.06573617	"2019-04-13"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"river1"	73349863	29.5194775	-94.46807954	"2021-04-08"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"river1"	164778897	34.91341944	-40.93924167	"2023-05-24"	""	"H"	""	""	""	""	"Y"	"P"	"N"
"river1"	64930721	50.33235024	-4.577886504	"2020-11-04"	""	"M"	""	""	""	""	"Y"	"L"	"N"
"river1"	65218090	50.83319118	-4.55405253	"2020-11-19"	""	"M"	""	""	""	""	"Y"	"P"	"N"
"river1"	22064966	9.626259455	-79.55745623	"2018-12-31"	""	""	""	""	""	""	"Y"	"P"	""
"river1"	22268780	10.545202	-83.503256	"2019-03-17"	""	""	""	""	""	""	"Y"	"P"	""
"river1"	34629408	52.023225	-4.894275	"2019-10-20"	""	""	""	""	""	""	"Y"	"P"	""
"river1"	36214586	46.018798	-1.047612838	"2019-11-29"	""	""	""	""	""	""	"Y"	"P"	""
"river1"	1927569	-30.071536	-71.376017	"2015-09-07"	""	"L"	""	"L"	""	""	""	"P"	"N"
"river1"	36280527	-36.89955576	-73.15332362	"2019-11-28"	""	"L"	""	"L"	""	""	""	"L"	"N"
"river1"	66902488	-42.42792861	173.5991362	"2020-12-21"	"R"	"L"	""	"M"	"Y"	""	""	"D"	"N"
"river1"	64289079	0.324128024	-80.03759354	"2020-11-02"	"Y"	"M"	"1"	"M"	"Y"	"Y"	""	"L"	"N"
"river1"	40341345	21.28293416	-89.68158625	"2020-03-16"	""	"H"	""	"S"	""	""	""	"L"	"N"
"river1"	30844998	38.312533	-73.433217	"2019-08-12"	""	"H"	""	"S"	""	""	""	"L"	"N"
"river1"	78290913	34.87628469	-75.19583841	"2021-05-09"	""	"H"	""	"S"	"Y"	""	""	"L"	"N"
"river1"	98416548	38.79902618	-74.46295527	"2021-10-15"	""	"H"	""	"S"	""	""	""	"L"	"N"
"river1"	115920034	38.21713369	-28.25432821	"2022-05-07"	""	"H"	""	"S"	"Y"	""	""	"L"	"N"
"river1"	142368777	38.75370359	-74.40248683	"2021-10-15"	""	"H"	""	"S"	""	""	""	"L"	"N"
"river1"	112865821	28.99331333	-95.23252167	"2022-04-22"	""	"H"	""	"S"	""	""	""	"P"	""
"river1"	25477631	-8.600559112	115.335363	"2018-07-06"	"Y"	"L"	"M"	"S"	"Y"	""	""	"L"	"N"
"river1"	36974813	26.795355	-80.03147217	"2019-12-26"	""	"L"	""	"S"	""	""	""	"L"	"N"
"river1"	67449688	26.43349667	127.7609417	"2021-01-02"	""	"L"	""	"S"	"Y"	""	""	"L"	"N"
"river1"	143331532	-34.58030752	150.8764692	"2021-12-16"	""	"L"	""	"S"	""	""	""	"D"	"N"
"river1"	5094866	18.15167167	-94.45570167	"2017-02-11"	""	"L"	""	"S"	""	""	""	"D"	"N"
"river1"	5486883	18.16054	-94.53722833	"2017-03-23"	""	"L"	""	"S"	""	""	""	"L"	"N"
"river1"	29708374	35.31887301	139.4251122	"2019-07-28"	""	"L"	""	"S"	""	""	""	"L"	"N"
"river1"	36280546	-36.89855003	-73.15322659	"2019-11-28"	""	"M"	"M"	"S"	""	""	""	"D"	"N"
"river1"	34402492	50.06219819	-5.285623256	"2019-10-15"	""	"M"	""	"S"	""	""	""	"L"	"N"
"river1"	105753773	-28.02545556	153.4356556	"2022-01-29"	""	"N"	"3"	""	"Y"	"Y"	""	"L"	"N"
"river1"	177732945	-27.07335203	-109.3237247	"2023-07-22"	""	""	"1"	""	""	""	""	"P"	"N"
"river1"	151283115	13.37363383	144.7724049	"2023-03-16"	"Y"	""	"1"	""	""	""	""	"P"	""
"river1"	15966170	21.93254662	120.7445297	"2018-08-27"	""	""	""	""	""	""	""	"M"	"Y"
"river1"	65711249	23.624725	-109.6295667	"2020-11-27"	""	""	""	""	""	""	""	"M"	""
"river1"	112918717	13.37177751	144.7734587	"2022-04-15"	""	""	""	""	""	""	""	"M"	""
"river1"	137867182	-33.73170998	151.3015445	"2022-10-08"	""	""	""	""	""	""	""	"M"	""
"river1"	145998682	15.18290556	145.7816361	"2023-01-05"	""	""	""	""	""	""	""	"M"	""
"river1"	159313434	23.19389068	-106.4286893	"2023-04-28"	""	""	""	""	"Y"	""	""	"M"	"N"
"river1"	161832593	5.891627969	-162.085194	"2023-05-05"	""	""	""	""	""	""	""	"M"	""
"river1"	163476378	22.02246667	121.5582588	"2023-05-18"	""	""	""	""	""	"Y"	""	"M"	"N"
"river1"	30083481	-40.37792833	175.226845	"2019-08-03"	""	""	""	""	""	""	""	"P"	"N"
"river1"	57176984	28.36337833	-80.60279667	"2020-01-13"	""	""	""	""	""	""	""	"P"	""
"river1"	148583652	13.37388499	144.7724596	"2023-02-12"	""	""	""	""	""	""	""	"P"	"Y"
"river1"	150816180	-3.244969346	40.13868781	"2018-02-13"	""	""	""	""	""	""	""	"P"	"N"
"river1"	177801344	-27.42476767	153.5383753	"2023-08-10"	""	""	""	""	""	""	""	"L"	""
"river1"	64661558	-33.77438656	151.2929616	"2020-10-29"	""	""	""	""	""	""	""	"M"	""
"river1"	67428871	-32.96738814	151.7076874	"2021-01-01"	""	""	""	""	""	""	""	"M"	""
"river1"	146081792	-35.82922651	150.1953009	"2023-01-08"	""	""	""	""	""	""	""	"M"	""
"river1"	107099050	13.36983334	144.7708583	"2022-02-20"	""	""	""	""	""	""	""	"P"	""
"river1"	112641358	13.37177751	144.7734587	"2022-02-27"	""	""	""	""	""	""	""	"P"	"Y"
"river1"	127070117	38.65777206	-28.50712775	"2022-07-20"	""	""	""	""	""	""	""	"P"	"N"
"river1"	149013015	13.37289665	144.7722768	"2023-02-18"	""	""	""	""	""	""	""	"P"	"Y"
"river1"	149704542	13.37293286	144.7721675	"2023-02-26"	""	""	""	""	""	""	""	"P"	""
"river1"	149879726	13.36947005	144.7706404	"2023-02-28"	""	""	""	""	""	""	""	"P"	"Y"
"river1"	149961740	13.36942439	144.7705187	"2023-03-01"	""	""	""	""	""	""	""	"P"	"Y"
"river1"	179188274	39.4631	-72.112	"2023-08-14"	""	""	""	""	""	""	""	"P"	""
"river1"	1664154	-41.342499	174.812723	"2015-06-22"	""	""	""	""	""	""	""	"M"	""
"river1"	1929757	-29.982149	-71.355	"2015-09-07"	""	""	""	""	""	""	""	"P"	""
"river1"	4230706	51.56605732	-8.998726367	"2016-09-29"	""	""	""	""	""	""	""	"P"	""
"river1"	5792849	29.27213025	-94.81559163	"2017-04-17"	""	""	""	""	""	""	""	"P"	""
"river1"	7154269	-8.142265504	110.5248717	"2008-08-05"	""	""	""	""	""	""	""	"P"	"N"
"river1"	8545607	-40.42245333	175.2214617	"2017-10-23"	""	""	""	""	""	""	""	"M"	""
"river1"	8761518	51.43507	-9.499891667	"2016-09-27"	""	""	""	""	""	""	""	"M"	""
"river1"	8995586	-34.3781	18.8414	"2006-02-15"	""	""	""	""	""	""	""	"M"	""
"river1"	9692052	4.934506667	-52.28397333	"2018-01-31"	""	""	""	""	""	""	""	"P"	""
"river1"	11133078	-33.9813	23.5672	"2015-11-09"	""	""	""	""	""	""	""	"P"	"Y"
"river1"	15378956	19.0969029	72.8265653	"2018-07-27"	"Y"	""	""	""	""	""	""	"P"	""
"river1"	15469134	15.56924444	73.74189722	"2018-08-03"	"Y"	""	""	""	""	""	""	"M"	""
"river1"	17211195	-32.315565	18.33580667	"2018-09-20"	""	""	""	""	""	""	""	"P"	""
"river1"	18637302	42.25148633	-8.867527774	"2014-03-03"	""	""	""	""	""	""	""	"P"	""
"river1"	20262115	-26.9735472	32.93586598	"2019-02-09"	""	""	""	""	"Y"	"Y"	""	"M"	"Y"
"river1"	20548505	12.9747236	80.26694395	"2019-02-21"	"Y"	""	""	""	""	"Y"	""	"L"	"N"
"river1"	21599914	15.44888903	73.60160192	"2018-08-05"	"Y"	""	""	""	""	""	""	"P"	""
"river1"	21599916	15.52197623	73.60375355	"2018-08-05"	"Y"	""	""	""	""	"Y"	""	"P"	""
